transaction_id,order_id,customer_id,payment_method,payment_status,amount,currency,transaction_timestamp,processor_response_code,gateway_fee,merchant_id,billing_country,risk_score
txn_000866,ord_102220,cust_94672,bank_transfer,pending,1944.55,USD,2026-04-04 13:58:27,14,8.0,merch_7635,AR,74
txn_000867,ord_530354,cust_94136,google_pay,pending,231.76,USD,2026-04-13 10:29:42,05,0.89,merch_6795,AR,61
txn_000868,ord_909005,cust_41976,paypal,completed,1815.44,USD,2026-04-10 02:41:14,85,5.09,merch_4741,SV,79
txn_000869,ord_926694,cust_56730,apple_pay,failed,777.5,USD,2026-04-04 09:15:20,00,2.55,merch_2801,LT,74
txn_000870,ord_543981,cust_94200,bank_transfer,refunded,1505.83,USD,2026-04-17 02:14:27,61,4.85,merch_2619,SV,12
txn_000871,ord_517775,cust_28348,google_pay,refunded,1001.05,USD,2026-04-07 05:07:23,05,3.45,merch_6511,CR,22
txn_000872,ord_287910,cust_64730,debit_card,pending,1446.67,USD,2026-04-22 15:45:51,51,6.21,merch_6041,BB,75
txn_000873,ord_137019,cust_61322,apple_pay,completed,1475.63,USD,2026-04-15 12:20:17,61,7.07,merch_9011,ST,24
txn_000874,ord_163615,cust_94071,debit_card,failed,743.23,USD,2026-04-05 11:54:00,51,2.75,merch_8620,BB,61
txn_000875,ord_425928,cust_47690,bank_transfer,failed,629.11,USD,2026-04-07 15:05:24,61,2.2,merch_2880,AR,78
txn_000876,ord_643870,cust_61484,apple_pay,failed,1452.37,USD,2026-04-04 08:58:25,61,6.53,merch_3554,LT,29
txn_000877,ord_637334,cust_93884,apple_pay,failed,710.5,USD,2026-04-07 04:10:26,05,1.77,merch_6741,GN,63
txn_000878,ord_844014,cust_62108,paypal,refunded,841.25,USD,2026-04-07 23:38:12,85,1.76,merch_3591,BB,52
txn_000879,ord_708393,cust_12654,paypal,completed,1498.49,USD,2026-04-23 15:28:52,00,3.03,merch_8410,LT,70
txn_000880,ord_351873,cust_78323,apple_pay,pending,1717.63,USD,2026-04-19 06:06:24,00,4.64,merch_9726,ER,86
txn_000881,ord_529576,cust_63332,bank_transfer,pending,845.58,USD,2026-04-25 04:17:39,51,3.18,merch_9614,UG,40
txn_000882,ord_732806,cust_69658,debit_card,refunded,964.04,USD,2026-04-12 09:17:37,00,2.57,merch_1704,RU,58
txn_000883,ord_288222,cust_17920,debit_card,completed,640.51,USD,2026-03-27 23:45:15,85,1.74,merch_9185,FI,59
txn_000884,ord_990117,cust_34412,apple_pay,failed,1345.12,USD,2026-04-07 02:05:59,61,4.28,merch_4235,MG,63
txn_000885,ord_422770,cust_60440,google_pay,refunded,910.66,USD,2026-04-15 08:15:59,00,2.92,merch_9853,MG,97
txn_000886,ord_909194,cust_13451,bank_transfer,pending,914.53,USD,2026-04-11 14:51:50,14,1.87,merch_7877,CR,51
txn_000887,ord_660381,cust_94644,apple_pay,refunded,567.02,USD,2026-04-21 23:28:42,14,2.39,merch_4486,ER,85
txn_000888,ord_985377,cust_57594,debit_card,failed,1080.71,USD,2026-04-02 11:08:18,51,3.9,merch_9069,RU,69
txn_000889,ord_762584,cust_52353,paypal,refunded,134.91,USD,2026-03-26 20:33:10,05,0.43,merch_5677,CR,42
txn_000890,ord_743234,cust_51306,paypal,pending,435.53,USD,2026-04-12 19:25:59,05,2.14,merch_6056,RU,65
txn_000891,ord_221663,cust_71527,google_pay,pending,1501.98,USD,2026-04-17 17:56:49,61,6.69,merch_8228,GN,40
txn_000892,ord_888946,cust_18861,debit_card,refunded,1942.02,USD,2026-03-26 17:34:33,05,5.08,merch_2354,SV,29
txn_000893,ord_890675,cust_15660,apple_pay,refunded,1807.57,USD,2026-04-18 00:50:04,00,4.47,merch_7653,AR,83
txn_000894,ord_313497,cust_23802,debit_card,failed,566.07,USD,2026-04-23 19:54:02,85,1.9,merch_7487,FI,89
txn_000895,ord_419544,cust_68951,debit_card,refunded,1384.72,USD,2026-04-20 23:23:33,05,5.19,merch_5409,ER,69
txn_000896,ord_845489,cust_44509,bank_transfer,failed,40.81,USD,2026-03-29 23:56:45,51,0.2,merch_2016,DZ,80
txn_000897,ord_745564,cust_86831,paypal,failed,142.11,USD,2026-04-18 21:25:17,14,0.29,merch_4359,BB,92
txn_000898,ord_585633,cust_72630,google_pay,completed,197.25,USD,2026-03-30 15:43:50,61,0.84,merch_9618,DZ,26
txn_000899,ord_126811,cust_49824,bank_transfer,refunded,1784.91,USD,2026-04-25 09:09:04,85,3.59,merch_5241,MG,74
txn_000900,ord_404204,cust_54089,debit_card,completed,1609.69,USD,2026-04-16 00:45:44,05,7.03,merch_3408,GN,31
txn_000901,ord_581638,cust_49133,paypal,failed,660.72,USD,2026-04-17 22:40:47,00,2.49,merch_2550,GN,17
txn_000902,ord_140570,cust_34323,apple_pay,refunded,1392.58,USD,2026-04-14 14:31:33,14,5.77,merch_5062,ST,27
txn_000903,ord_508427,cust_71696,bank_transfer,refunded,499.27,USD,2026-04-24 09:40:23,05,1.53,merch_4181,LT,86
txn_000904,ord_379130,cust_56214,paypal,pending,1956.42,USD,2026-04-13 01:12:38,00,4.73,merch_4109,AR,63
txn_000905,ord_257952,cust_79663,bank_transfer,pending,78.83,USD,2026-04-07 01:04:48,51,0.34,merch_3162,BB,91
txn_000906,ord_675715,cust_44420,google_pay,pending,1835.58,USD,2026-04-16 12:35:15,00,6.6,merch_4838,CR,79
txn_000907,ord_513095,cust_71925,bank_transfer,refunded,450.7,USD,2026-04-07 00:04:22,51,1.5,merch_4949,MG,27
txn_000908,ord_623354,cust_11215,bank_transfer,refunded,1469.48,USD,2026-04-14 14:08:23,14,7.04,merch_4549,ER,97
txn_000909,ord_423420,cust_89359,apple_pay,completed,1803.31,USD,2026-04-17 12:25:03,05,4.33,merch_3010,MG,94
txn_000910,ord_799575,cust_52301,paypal,completed,109.63,USD,2026-04-21 00:41:23,00,0.43,merch_9006,GN,39
txn_000911,ord_287454,cust_64706,debit_card,completed,427.32,USD,2026-04-08 07:36:47,14,1.09,merch_8309,GN,84
txn_000912,ord_527308,cust_29727,apple_pay,pending,138.9,USD,2026-04-23 00:19:18,85,0.68,merch_7029,AR,98
txn_000913,ord_915488,cust_92145,bank_transfer,refunded,166.46,USD,2026-04-23 00:46:31,14,0.53,merch_2643,RU,68
txn_000914,ord_829735,cust_28128,debit_card,refunded,337.76,USD,2026-04-14 02:56:27,05,0.81,merch_6878,CR,59
txn_000915,ord_909058,cust_45472,debit_card,completed,842.06,USD,2026-04-02 23:52:31,51,3.05,merch_5555,ER,61
txn_000916,ord_271962,cust_49773,apple_pay,failed,1467.41,USD,2026-04-17 13:01:49,05,4.9,merch_5133,BB,12
txn_000917,ord_805541,cust_11571,paypal,completed,604.24,USD,2026-04-07 08:59:15,14,1.81,merch_9676,GN,63
txn_000918,ord_396011,cust_78040,bank_transfer,refunded,962.61,USD,2026-04-15 06:23:27,05,2.78,merch_1469,CR,85
txn_000919,ord_874823,cust_35367,apple_pay,refunded,1782.7,USD,2026-03-29 23:31:25,14,7.18,merch_9218,DZ,28
txn_000920,ord_881110,cust_22550,debit_card,completed,146.91,USD,2026-04-04 12:48:23,14,0.37,merch_9792,GN,70
txn_000921,ord_741564,cust_37905,google_pay,pending,599.39,USD,2026-03-27 13:04:00,61,2.24,merch_7921,SV,43
txn_000922,ord_440131,cust_44881,google_pay,completed,267.76,USD,2026-04-10 09:56:11,14,1.12,merch_5752,MG,22
txn_000923,ord_957289,cust_20496,paypal,refunded,1393.89,USD,2026-03-29 02:43:29,51,6.02,merch_3416,LT,49
txn_000924,ord_977774,cust_56847,bank_transfer,refunded,701.92,USD,2026-04-19 00:23:33,85,3.14,merch_2121,CR,86
txn_000925,ord_954469,cust_68321,apple_pay,completed,1975.81,USD,2026-04-05 02:34:46,51,9.24,merch_2540,FI,68
txn_000926,ord_573484,cust_54368,apple_pay,pending,1651.99,USD,2026-04-06 10:34:33,51,8.06,merch_7381,GN,50
txn_000927,ord_379692,cust_62052,paypal,failed,833.72,USD,2026-04-19 06:48:58,51,4.08,merch_1104,SV,72
txn_000928,ord_674978,cust_70582,bank_transfer,pending,565.89,USD,2026-04-23 07:36:55,61,1.94,merch_8098,ER,94
txn_000929,ord_198314,cust_93964,google_pay,refunded,501.69,USD,2026-04-11 23:23:57,14,1.62,merch_6838,LT,43
txn_000930,ord_248436,cust_19434,paypal,refunded,309.1,USD,2026-03-31 23:16:49,51,1.11,merch_7735,SV,41
txn_000931,ord_257983,cust_82745,apple_pay,completed,866.47,USD,2026-04-25 01:11:48,85,1.93,merch_1587,CR,42
txn_000932,ord_376973,cust_22631,apple_pay,failed,1735.14,USD,2026-04-11 13:33:13,00,5.41,merch_6779,UG,13
txn_000933,ord_544398,cust_66071,bank_transfer,completed,20.09,USD,2026-04-19 03:59:28,85,0.05,merch_7215,FI,93
txn_000934,ord_213933,cust_75945,apple_pay,failed,534.95,USD,2026-04-12 21:08:11,05,2.19,merch_9823,GN,92
txn_000935,ord_328543,cust_86947,paypal,pending,902.37,USD,2026-03-28 20:05:15,05,2.95,merch_6828,GN,62
txn_000936,ord_458945,cust_55590,apple_pay,completed,1630.84,USD,2026-04-02 02:07:06,14,3.46,merch_4186,CR,24
txn_000937,ord_244659,cust_96180,apple_pay,pending,1541.38,USD,2026-04-09 12:29:38,00,5.87,merch_5907,FI,19
txn_000938,ord_886416,cust_83870,debit_card,failed,1617.42,USD,2026-03-31 22:19:35,05,5.22,merch_9049,BB,29
txn_000939,ord_559513,cust_58820,google_pay,pending,293.21,USD,2026-04-05 01:02:12,05,0.99,merch_3561,ER,59
txn_000940,ord_667628,cust_19394,apple_pay,refunded,1527.56,USD,2026-04-14 05:58:10,05,3.74,merch_6992,GN,61
txn_000941,ord_399590,cust_34604,apple_pay,failed,776.91,USD,2026-04-02 05:51:16,61,1.7,merch_9518,SV,52
txn_000942,ord_626508,cust_85577,paypal,completed,1045.9,USD,2026-04-02 16:04:53,14,3.07,merch_2566,UG,87
txn_000943,ord_779860,cust_37406,bank_transfer,failed,1457.87,USD,2026-04-02 21:30:10,51,4.3,merch_4541,AR,36
txn_000944,ord_836390,cust_73715,bank_transfer,pending,1715.44,USD,2026-04-11 09:28:48,14,4.21,merch_4056,GN,30
txn_000945,ord_849382,cust_91136,apple_pay,refunded,1276.72,USD,2026-04-18 04:42:19,00,4.16,merch_6899,ST,40
txn_000946,ord_231712,cust_27430,paypal,refunded,1708.85,USD,2026-04-02 17:01:23,00,4.14,merch_6833,AR,39
txn_000947,ord_823201,cust_46602,paypal,completed,573.23,USD,2026-04-14 02:31:07,85,1.97,merch_5759,BB,35
txn_000948,ord_428318,cust_42798,apple_pay,failed,487.91,USD,2026-04-12 13:16:02,85,2.3,merch_5019,GN,99
txn_000949,ord_571277,cust_89734,paypal,failed,972.14,USD,2026-04-12 18:14:22,61,2.59,merch_7712,GN,81
txn_000950,ord_222765,cust_51795,debit_card,refunded,235.69,USD,2026-04-06 11:25:31,51,0.94,merch_6394,RU,81
txn_000951,ord_338188,cust_47146,google_pay,completed,1925.63,USD,2026-04-18 16:00:08,14,7.65,merch_8857,MG,16
txn_000952,ord_227550,cust_71171,debit_card,completed,800.23,USD,2026-04-20 11:32:24,61,2.79,merch_4557,GN,19
txn_000953,ord_280390,cust_94678,debit_card,completed,1083.96,USD,2026-03-26 17:38:11,05,3.37,merch_6222,AR,89
txn_000954,ord_181866,cust_67116,debit_card,pending,907.34,USD,2026-03-28 07:19:32,85,3.1,merch_4600,ST,69
txn_000955,ord_233360,cust_76699,debit_card,pending,351.56,USD,2026-04-10 05:48:03,85,1.17,merch_2826,SV,90
txn_000956,ord_440955,cust_66897,apple_pay,completed,769.08,USD,2026-04-20 23:02:36,51,2.17,merch_5220,ST,28
txn_000957,ord_907127,cust_78876,debit_card,refunded,1284.09,USD,2026-04-23 23:01:39,05,5.24,merch_6651,DZ,58
txn_000958,ord_778828,cust_93162,apple_pay,failed,1413.86,USD,2026-04-09 19:47:12,61,6.32,merch_5017,SV,55
txn_000959,ord_967743,cust_53594,debit_card,refunded,1928.17,USD,2026-04-21 22:55:39,05,6.91,merch_3732,UG,57
txn_000960,ord_517847,cust_85765,paypal,refunded,277.57,USD,2026-04-17 01:44:05,51,0.81,merch_3426,ER,65
txn_000961,ord_300639,cust_60658,google_pay,pending,962.16,USD,2026-04-19 22:40:52,05,3.5,merch_5693,GN,94
txn_000962,ord_629612,cust_82097,bank_transfer,failed,704.97,USD,2026-04-06 08:41:17,05,2.45,merch_8554,MG,67
txn_000963,ord_108226,cust_13584,google_pay,pending,147.27,USD,2026-04-05 15:59:59,85,0.37,merch_2924,AR,23
txn_000964,ord_831036,cust_96183,bank_transfer,completed,1805.52,USD,2026-04-03 13:00:57,61,3.9,merch_8937,SV,36
txn_000965,ord_959299,cust_82329,google_pay,refunded,457.15,USD,2026-04-24 07:08:33,61,1.06,merch_8706,UG,77
txn_000966,ord_844443,cust_71005,paypal,refunded,1463.38,USD,2026-03-31 03:15:16,05,3.91,merch_3470,FI,47
txn_000967,ord_188641,cust_55286,bank_transfer,completed,453.07,USD,2026-04-05 21:50:32,61,1.36,merch_5455,DZ,24
txn_000968,ord_220852,cust_94042,debit_card,refunded,1872.57,USD,2026-04-12 07:25:03,51,4.65,merch_9982,GN,63
txn_000969,ord_184947,cust_22439,google_pay,failed,76.34,USD,2026-04-03 10:22:13,14,0.37,merch_4209,DZ,35
txn_000970,ord_706591,cust_35786,paypal,refunded,760.17,USD,2026-04-12 21:31:24,85,3.45,merch_1718,BB,55
txn_000971,ord_237998,cust_85237,bank_transfer,refunded,329.99,USD,2026-04-21 05:33:53,05,0.68,merch_4413,ST,69
txn_000972,ord_467357,cust_77002,apple_pay,completed,338.34,USD,2026-04-13 21:55:31,14,1.35,merch_4629,ST,81
txn_000973,ord_861100,cust_29899,google_pay,refunded,211.97,USD,2026-04-19 10:34:26,00,0.56,merch_3755,MG,19
txn_000974,ord_893478,cust_96295,paypal,completed,873.09,USD,2026-03-28 11:28:55,05,4.03,merch_6573,LT,38
txn_000975,ord_595982,cust_18857,debit_card,pending,665.67,USD,2026-04-02 02:31:06,61,1.78,merch_9462,FI,41
txn_000976,ord_169039,cust_45019,paypal,failed,1153.01,USD,2026-04-10 22:46:07,85,4.51,merch_3032,GN,99
txn_000977,ord_202860,cust_96560,debit_card,failed,1549.86,USD,2026-04-07 20:19:18,14,5.99,merch_5831,ER,62
txn_000978,ord_662491,cust_99355,paypal,completed,1818.45,USD,2026-04-08 14:25:09,85,7.86,merch_1998,BB,10
txn_000979,ord_101383,cust_16795,debit_card,refunded,1058.28,USD,2026-04-13 07:00:16,00,3.66,merch_9782,FI,71
txn_000980,ord_837920,cust_85514,google_pay,completed,541.24,USD,2026-04-24 16:01:02,05,1.89,merch_8611,MG,84
txn_000981,ord_392449,cust_25135,google_pay,pending,1070.02,USD,2026-03-30 09:05:59,00,4.88,merch_8458,ST,30
txn_000982,ord_215157,cust_22922,apple_pay,failed,1913.58,USD,2026-04-24 21:35:40,05,7.8,merch_9521,ER,32
txn_000983,ord_378090,cust_28013,paypal,failed,187.42,USD,2026-04-06 14:53:59,00,0.39,merch_2614,MG,37
txn_000984,ord_776413,cust_85487,apple_pay,completed,1432.74,USD,2026-04-19 19:16:52,00,5.05,merch_7997,RU,88
txn_000985,ord_426950,cust_83890,apple_pay,completed,244.72,USD,2026-04-14 14:29:26,00,0.72,merch_6936,UG,92
txn_000986,ord_439524,cust_39138,bank_transfer,completed,1870.47,USD,2026-04-05 07:30:14,14,8.99,merch_2884,BB,76
txn_000987,ord_118366,cust_81330,google_pay,refunded,281.54,USD,2026-04-07 18:18:01,05,0.99,merch_3891,CR,41
txn_000988,ord_917918,cust_19154,bank_transfer,failed,1347.33,USD,2026-04-03 13:02:52,00,4.33,merch_2136,BB,22
txn_000989,ord_999629,cust_38441,apple_pay,failed,649.67,USD,2026-04-06 04:12:37,00,1.95,merch_2756,LT,66
txn_000990,ord_104962,cust_46506,debit_card,pending,1633.43,USD,2026-04-25 00:33:44,00,5.9,merch_9683,CR,18
txn_000991,ord_632529,cust_57541,debit_card,refunded,1300.88,USD,2026-04-10 08:45:42,05,2.9,merch_2601,MG,69
txn_000992,ord_164615,cust_18602,google_pay,failed,1488.67,USD,2026-04-20 19:05:50,05,6.1,merch_4205,CR,23
txn_000993,ord_809860,cust_90156,bank_transfer,refunded,1214.88,USD,2026-03-30 16:20:53,00,2.77,merch_9057,DZ,52
txn_000994,ord_806635,cust_69166,google_pay,pending,271.55,USD,2026-04-12 19:07:14,51,0.67,merch_8740,DZ,67
txn_000995,ord_735616,cust_26149,apple_pay,refunded,1757.58,USD,2026-04-08 03:45:26,61,3.89,merch_2267,LT,40
txn_000996,ord_851801,cust_90511,paypal,failed,1574.26,USD,2026-04-07 04:16:49,05,4.74,merch_6019,GN,83
txn_000997,ord_614440,cust_99279,paypal,failed,439.7,USD,2026-04-23 08:20:03,61,1.82,merch_3734,FI,30
txn_000998,ord_729936,cust_18696,google_pay,failed,224.41,USD,2026-04-11 08:33:27,05,0.58,merch_8387,CR,35
txn_000999,ord_914698,cust_53917,debit_card,completed,666.54,USD,2026-04-18 13:08:29,85,2.0,merch_5845,AR,47
txn_001000,ord_644305,cust_77130,debit_card,failed,1376.35,USD,2026-04-03 13:19:53,51,3.78,merch_3025,CR,28
