event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_000107,cust_81785,sess_3b26a4c8,checkout_start,2026-04-20 01:56:40,search/categories/tag,,,instagram,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mg-MG) AppleWebKit/531.4.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.4.7",24.82.52.16
evt_000108,cust_93468,sess_62478090,add_to_cart,2026-04-12 22:27:59,explore,prod_6051,cat_home,facebook,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1),28.38.245.101
evt_000109,cust_89658,sess_7e294fbb,add_to_cart,2026-03-31 04:40:39,blog/explore/search,prod_1017,cat_sports,google,tablet,Mozilla/5.0 (Android 13; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,14.95.185.102
evt_000110,cust_56941,sess_51b81af5,checkout_start,2026-04-06 05:56:27,explore/list/app,,,facebook,desktop,Opera/9.97.(X11; Linux i686; pa-IN) Presto/2.9.184 Version/11.00,72.28.19.155
evt_000111,cust_98945,sess_659d1b5a,purchase,2026-04-12 15:54:12,app/tag/blog,prod_3399,cat_home,google,mobile,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.3.3 (KHTML, like Gecko) Version/4.1 Safari/532.3.3",72.146.213.8
evt_000112,cust_80333,sess_c3379a98,purchase,2026-03-31 18:57:20,explore,prod_6216,cat_clothing,facebook,tablet,Opera/8.85.(Windows NT 5.2; sc-IT) Presto/2.9.160 Version/11.00,5.151.149.197
evt_000113,cust_69020,sess_455fbb43,add_to_cart,2026-04-07 04:02:16,tags/blog,prod_9872,cat_electronics,facebook,desktop,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6; rv:1.9.3.20) Gecko/5368-10-23 05:11:31 Firefox/6.0,93.66.50.164
evt_000114,cust_63776,sess_88ac9b91,remove_from_cart,2026-04-01 03:16:21,search/categories/tag,,,facebook,tablet,Opera/8.41.(Windows NT 6.0; fi-FI) Presto/2.9.171 Version/10.00,212.17.108.152
evt_000115,cust_99267,sess_2c48ae1b,checkout_start,2026-04-21 10:50:28,search/categories/tag,,,facebook,tablet,Opera/8.68.(Windows 98; bho-IN) Presto/2.9.180 Version/10.00,102.108.196.151
evt_000116,cust_16571,sess_6c7e7bc8,page_view,2026-04-11 13:42:23,explore/list/app,,,google,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.832.0 Safari/533.1",138.2.233.6
evt_000117,cust_99402,sess_db90f583,product_view,2026-04-11 10:35:54,app/tag/blog,prod_7839,cat_home,facebook,tablet,Mozilla/5.0 (Windows NT 6.1; tn-ZA; rv:1.9.2.20) Gecko/4432-03-08 19:05:22 Firefox/3.6.1,112.151.156.190
evt_000118,cust_43570,sess_d593737d,product_view,2026-03-27 10:26:58,search/categories/tag,prod_7521,cat_beauty,twitter,mobile,Opera/8.86.(Windows NT 4.0; nl-BE) Presto/2.9.167 Version/11.00,90.26.92.49
evt_000119,cust_78522,sess_2c1706c0,checkout_start,2026-04-19 15:51:37,tags/blog,,,google,tablet,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.864.0 Safari/536.0",92.63.62.4
evt_000120,cust_36970,sess_e7c3a408,add_to_cart,2026-03-30 23:53:01,app/tag/blog,prod_8864,cat_sports,instagram,desktop,Opera/8.67.(X11; Linux x86_64; fur-IT) Presto/2.9.167 Version/10.00,183.92.78.199
evt_000121,cust_82204,sess_d5860cee,page_view,2026-04-25 13:04:10,tags/blog,,,instagram,tablet,Mozilla/5.0 (Android 13; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0,104.125.61.178
evt_000122,cust_72573,sess_33d8a226,add_to_cart,2026-04-21 02:55:59,tags/blog,prod_8921,cat_sports,instagram,desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3; rv:1.9.6.20) Gecko/5526-09-25 05:45:58 Firefox/3.8,21.172.187.192
evt_000123,cust_32693,sess_343b73d0,add_to_cart,2026-04-24 00:42:47,search/categories/tag,prod_2544,cat_clothing,email,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; unm-US) AppleWebKit/531.50.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.50.3",30.8.107.6
evt_000124,cust_86702,sess_0131c3f4,add_to_cart,2026-03-30 01:01:25,tags/blog,prod_8079,cat_clothing,facebook,desktop,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/44.0.807.0 Safari/534.1",190.2.165.198
evt_000125,cust_55701,sess_f5696293,checkout_start,2026-04-15 01:35:44,search/categories/tag,,,email,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-KE) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.24.2",47.34.198.165
evt_000126,cust_31957,sess_86a566f8,remove_from_cart,2026-04-19 15:33:59,explore,,,email,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nr-ZA) AppleWebKit/534.25.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.25.3",187.161.210.178
evt_000127,cust_34518,sess_1e69a934,checkout_start,2026-04-07 21:12:07,blog/explore/search,,,instagram,tablet,Opera/9.35.(Windows NT 5.01; brx-IN) Presto/2.9.189 Version/12.00,67.97.3.168
evt_000128,cust_27226,sess_f345634e,add_to_cart,2026-04-12 20:46:42,blog/explore/search,prod_7526,cat_electronics,instagram,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),72.80.112.97
evt_000129,cust_71170,sess_de999baf,product_view,2026-04-03 00:18:59,explore/list/app,prod_1763,cat_clothing,facebook,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),9.129.26.219
evt_000130,cust_37687,sess_3ee55932,purchase,2026-04-25 13:06:28,explore/list/app,prod_5258,cat_sports,facebook,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; li-NL) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.24.7",167.73.39.52
evt_000131,cust_49574,sess_08f38935,purchase,2026-04-13 05:50:11,search/categories/tag,prod_7415,cat_sports,facebook,mobile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6; rv:1.9.2.20) Gecko/9723-06-16 10:29:52 Firefox/3.8,77.133.60.147
evt_000132,cust_97868,sess_c6f3b709,add_to_cart,2026-03-30 07:49:41,search/categories/tag,prod_8716,cat_home,email,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/9.4i6503.0 Mobile/80L876 Safari/534.2",77.210.75.165
evt_000133,cust_98997,sess_3cfb538b,page_view,2026-04-04 06:37:40,explore,,,email,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),57.228.75.143
evt_000134,cust_65041,sess_e5a03ed4,add_to_cart,2026-04-17 20:14:28,tags/blog,prod_5270,cat_sports,google,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),148.11.150.153
evt_000135,cust_66538,sess_40e9bfb9,add_to_cart,2026-04-10 20:57:13,blog/explore/search,prod_4475,cat_beauty,twitter,mobile,Mozilla/5.0 (Windows NT 11.0; kk-KZ; rv:1.9.2.20) Gecko/2510-10-15 18:26:02 Firefox/15.0,21.156.68.51
evt_000136,cust_40978,sess_edc80251,remove_from_cart,2026-04-01 12:48:26,tags/blog,,,facebook,desktop,Mozilla/5.0 (Windows NT 5.0; ik-CA; rv:1.9.2.20) Gecko/9800-04-13 01:39:43 Firefox/3.6.8,112.20.96.104
evt_000137,cust_16292,sess_c2578d59,checkout_start,2026-04-05 16:51:18,tags/blog,,,google,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/31.0.855.0 Mobile/91K631 Safari/533.1",220.104.100.80
evt_000138,cust_14999,sess_38db3495,checkout_start,2026-04-08 18:43:35,app/tag/blog,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),61.208.114.122
evt_000139,cust_22079,sess_3d7588cd,page_view,2026-04-25 01:13:20,app/tag/blog,,,google,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/51.0.881.0 Safari/535.1",133.113.173.243
evt_000140,cust_45486,sess_e72ec04c,remove_from_cart,2026-04-10 02:21:33,tags/blog,,,google,desktop,Opera/8.41.(Windows NT 6.1; lt-LT) Presto/2.9.183 Version/11.00,57.31.130.47
evt_000141,cust_73341,sess_4614f953,add_to_cart,2026-04-05 14:31:14,explore/list/app,prod_3010,cat_sports,facebook,desktop,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/53.0.884.0 Safari/536.1",206.68.153.99
evt_000142,cust_83903,sess_3e5f1819,remove_from_cart,2026-04-08 23:20:55,blog/explore/search,,,google,tablet,Opera/8.45.(X11; Linux x86_64; sq-AL) Presto/2.9.165 Version/10.00,123.153.226.202
evt_000143,cust_97480,sess_acc32e3d,page_view,2026-04-14 18:40:55,explore,,,facebook,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),6.147.154.81
evt_000144,cust_27287,sess_28161d3a,checkout_start,2026-04-18 11:47:05,explore,,,email,desktop,Opera/8.47.(X11; Linux i686; byn-ER) Presto/2.9.167 Version/11.00,69.136.207.79
evt_000145,cust_35239,sess_17b23204,page_view,2026-04-02 15:19:25,tags/blog,,,facebook,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.2v7105.0 Mobile/41E484 Safari/534.2",183.177.186.84
evt_000146,cust_82515,sess_86241041,page_view,2026-04-21 17:59:37,explore,,,google,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/19.0.858.0 Safari/534.2",198.162.38.88
evt_000147,cust_32095,sess_fea5ab35,checkout_start,2026-04-18 16:23:27,app/tag/blog,,,twitter,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),192.33.207.116
evt_000148,cust_45530,sess_9b9ed522,remove_from_cart,2026-03-30 07:21:36,explore/list/app,,,twitter,tablet,Opera/8.36.(Windows NT 6.0; ps-AF) Presto/2.9.181 Version/11.00,44.244.162.201
evt_000149,cust_86312,sess_ee93cd68,add_to_cart,2026-04-16 15:52:45,blog/explore/search,prod_8949,cat_electronics,email,mobile,Opera/9.90.(X11; Linux x86_64; my-MM) Presto/2.9.185 Version/10.00,110.94.138.191
evt_000150,cust_97178,sess_321c2b5a,page_view,2026-04-19 08:04:14,explore,,,twitter,mobile,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.10.6 (KHTML, like Gecko) Version/5.0.3 Safari/531.10.6",214.16.248.78
evt_000151,cust_32330,sess_5de18eb9,checkout_start,2026-04-24 21:10:55,search/categories/tag,,,twitter,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.1),44.210.217.164
evt_000152,cust_28352,sess_c9d063e9,product_view,2026-03-27 18:04:26,app/tag/blog,prod_1890,cat_home,twitter,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/54.0.806.0 Mobile/40T561 Safari/535.2",191.222.39.11
evt_000153,cust_93564,sess_97d89126,page_view,2026-04-05 14:41:11,app/tag/blog,,,google,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6 rv:3.0; mhr-RU) AppleWebKit/533.36.6 (KHTML, like Gecko) Version/5.0.2 Safari/533.36.6",60.23.243.128
evt_000154,cust_87173,sess_da34aa12,add_to_cart,2026-04-18 02:15:52,search/categories/tag,prod_6266,cat_sports,twitter,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/34.0.805.0 Safari/534.1",157.251.232.51
evt_000155,cust_47456,sess_3252a8f7,checkout_start,2026-04-02 10:25:55,tags/blog,,,facebook,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6 rv:5.0; hsb-DE) AppleWebKit/534.30.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.30.7",179.133.133.4
evt_000156,cust_11895,sess_d49db17c,add_to_cart,2026-04-09 15:50:01,blog/explore/search,prod_8976,cat_clothing,facebook,mobile,Opera/8.58.(Windows NT 4.0; th-TH) Presto/2.9.188 Version/10.00,101.195.5.180
evt_000157,cust_88263,sess_a8dabd89,remove_from_cart,2026-03-30 22:32:27,explore/list/app,,,email,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),209.97.100.156
evt_000158,cust_72582,sess_057ce897,add_to_cart,2026-03-31 03:49:58,explore/list/app,prod_3108,cat_sports,twitter,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),164.9.52.124
evt_000159,cust_99117,sess_14a936f6,purchase,2026-04-22 08:56:14,explore,prod_1517,cat_beauty,instagram,tablet,Opera/9.70.(Windows CE; wae-CH) Presto/2.9.188 Version/11.00,117.185.196.38
evt_000160,cust_59229,sess_560ffdc2,purchase,2026-04-18 16:45:13,blog/explore/search,prod_8160,cat_sports,google,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-ET) AppleWebKit/534.31.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.31.7",204.85.220.49
evt_000161,cust_56277,sess_85532072,page_view,2026-04-16 12:11:48,tags/blog,,,twitter,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),34.155.40.61
evt_000162,cust_87306,sess_ff3252c7,page_view,2026-04-16 21:13:17,explore,,,facebook,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/11.0g1587.0 Mobile/25G423 Safari/536.0",87.235.42.65
evt_000163,cust_41318,sess_3389e28d,product_view,2026-04-11 06:08:35,blog/explore/search,prod_7580,cat_electronics,twitter,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),58.15.145.154
evt_000164,cust_89296,sess_05006ccd,product_view,2026-04-19 06:59:44,explore,prod_3480,cat_home,twitter,desktop,Opera/9.31.(X11; Linux x86_64; et-EE) Presto/2.9.165 Version/12.00,5.179.238.249
evt_000165,cust_73894,sess_03e24672,remove_from_cart,2026-04-22 16:02:16,explore,,,email,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.1),163.163.131.47
evt_000166,cust_81565,sess_fca07d9f,purchase,2026-04-19 23:10:53,search/categories/tag,prod_9408,cat_clothing,email,desktop,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/52.0.888.0 Safari/531.1",177.15.174.179
evt_000167,cust_70172,sess_630b2974,page_view,2026-04-03 18:58:21,explore,,,google,tablet,Opera/9.56.(X11; Linux x86_64; pap-AW) Presto/2.9.171 Version/11.00,173.171.249.154
evt_000168,cust_83543,sess_0793820a,add_to_cart,2026-04-02 13:07:29,blog/explore/search,prod_3984,cat_clothing,facebook,mobile,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/5.0.2 Safari/531.22.7",4.60.102.197
evt_000169,cust_10071,sess_f95527e6,purchase,2026-04-19 14:38:17,explore/list/app,prod_2013,cat_home,google,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:6.0; pa-IN) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/4.0 Safari/532.13.4",162.235.215.226
evt_000170,cust_88810,sess_5bab4f2a,purchase,2026-04-02 21:35:53,blog/explore/search,prod_5714,cat_clothing,email,mobile,Opera/8.70.(X11; Linux i686; ak-GH) Presto/2.9.175 Version/12.00,102.217.194.69
evt_000171,cust_71416,sess_720dc561,page_view,2026-04-16 12:58:54,blog/explore/search,,,facebook,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),55.27.60.191
evt_000172,cust_99912,sess_40ef8ded,checkout_start,2026-04-01 04:07:42,blog/explore/search,,,email,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/32.0.876.0 Mobile/52J496 Safari/535.1",155.76.69.34
evt_000173,cust_24111,sess_ba856a3e,remove_from_cart,2026-04-08 03:06:38,explore,,,twitter,tablet,Opera/9.24.(Windows NT 5.1; af-ZA) Presto/2.9.188 Version/11.00,128.106.81.158
evt_000174,cust_96666,sess_9f17b2f8,purchase,2026-04-15 22:35:31,search/categories/tag,prod_7149,cat_sports,email,desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.33.3 (KHTML, like Gecko) Version/4.0.4 Safari/532.33.3",123.83.244.136
evt_000175,cust_50278,sess_2d7d6690,page_view,2026-04-02 01:12:20,app/tag/blog,,,google,mobile,Opera/8.10.(Windows NT 6.0; lg-UG) Presto/2.9.167 Version/11.00,25.96.41.18
evt_000176,cust_12975,sess_cb11556a,remove_from_cart,2026-04-16 15:17:54,search/categories/tag,,,google,mobile,"Mozilla/5.0 (Windows 95) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/44.0.897.0 Safari/532.0",128.198.7.93
evt_000177,cust_58795,sess_395c93f5,page_view,2026-04-05 03:29:24,search/categories/tag,,,instagram,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.0),194.6.78.152
evt_000178,cust_93602,sess_a485650e,purchase,2026-04-25 13:09:45,app/tag/blog,prod_6207,cat_clothing,facebook,mobile,Opera/9.30.(Windows NT 11.0; lb-LU) Presto/2.9.165 Version/11.00,41.251.6.222
evt_000179,cust_72100,sess_03c19bd8,page_view,2026-04-13 03:58:21,search/categories/tag,,,email,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.2y8411.0 Mobile/65V575 Safari/533.0",157.106.50.19
evt_000180,cust_90434,sess_c7ac8cdf,page_view,2026-03-29 01:29:52,search/categories/tag,,,instagram,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.879.0 Safari/533.0",28.181.230.114
evt_000181,cust_19068,sess_4edb312e,remove_from_cart,2026-04-05 17:11:30,tags/blog,,,facebook,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),84.105.159.96
evt_000182,cust_31048,sess_c104ee4b,checkout_start,2026-04-02 05:19:37,app/tag/blog,,,twitter,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),139.179.11.217
evt_000183,cust_79313,sess_7a32ecc6,page_view,2026-04-12 01:04:45,blog/explore/search,,,email,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.0),180.5.103.45
evt_000184,cust_31322,sess_bf3f35f5,page_view,2026-03-26 15:19:16,tags/blog,,,facebook,desktop,Opera/8.54.(Windows NT 4.0; hak-TW) Presto/2.9.185 Version/11.00,118.99.41.255
evt_000185,cust_96256,sess_e8a42009,add_to_cart,2026-04-21 03:59:15,explore,prod_6226,cat_home,instagram,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),15.72.153.125
evt_000186,cust_11438,sess_db83ca88,remove_from_cart,2026-04-17 22:24:27,explore,,,email,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0 rv:5.0; ml-IN) AppleWebKit/535.15.1 (KHTML, like Gecko) Version/5.0 Safari/535.15.1",102.61.66.27
evt_000187,cust_66877,sess_ff73ce1a,remove_from_cart,2026-04-02 01:19:32,tags/blog,,,twitter,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/30.0.818.0 Mobile/15C649 Safari/534.0",112.167.167.151
evt_000188,cust_62749,sess_fc047fa0,add_to_cart,2026-04-06 04:05:17,tags/blog,prod_1680,cat_home,facebook,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),120.172.85.6
evt_000189,cust_91776,sess_a72f4320,add_to_cart,2026-04-11 05:08:22,explore/list/app,prod_2774,cat_beauty,instagram,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),140.148.80.194
evt_000190,cust_18519,sess_c423b837,remove_from_cart,2026-04-15 23:12:59,blog/explore/search,,,twitter,tablet,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6414-04-18 03:11:18 Firefox/3.6.19,172.103.38.12
evt_000191,cust_34859,sess_912707d1,checkout_start,2026-04-19 00:22:04,explore,,,google,tablet,Opera/9.69.(X11; Linux i686; ku-TR) Presto/2.9.181 Version/12.00,93.71.208.99
evt_000192,cust_23194,sess_ee5965ae,add_to_cart,2026-03-29 02:47:58,search/categories/tag,prod_1713,cat_sports,twitter,desktop,"Mozilla/5.0 (Linux; Android 5.0.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/21.0.870.0 Safari/534.0",106.197.208.171
evt_000193,cust_19316,sess_8331bb60,page_view,2026-03-31 11:26:33,tags/blog,,,google,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),98.77.155.8
evt_000194,cust_48214,sess_37ffad36,page_view,2026-03-30 11:55:21,app/tag/blog,,,facebook,tablet,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.889.0 Safari/535.1",163.54.144.213
evt_000195,cust_55067,sess_3a636755,checkout_start,2026-04-09 05:11:35,explore/list/app,,,twitter,desktop,Mozilla/5.0 (Windows NT 6.0; ti-ET; rv:1.9.0.20) Gecko/6715-10-05 13:57:47 Firefox/15.0,141.40.14.34
evt_000196,cust_57300,sess_3c116d21,remove_from_cart,2026-04-02 13:51:00,app/tag/blog,,,google,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7486-03-26 14:35:27 Firefox/3.8,27.75.43.27
evt_000197,cust_25580,sess_6b1cfb02,product_view,2026-04-24 10:15:35,blog/explore/search,prod_8428,cat_electronics,twitter,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ur-PK) AppleWebKit/531.36.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.36.4",126.169.89.183
evt_000198,cust_66395,sess_3a75ec77,remove_from_cart,2026-04-13 07:37:18,explore,,,email,tablet,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.4.20) Gecko/8384-01-03 06:42:31 Firefox/13.0,16.42.154.160
evt_000199,cust_94451,sess_b7684dc1,remove_from_cart,2026-04-09 22:37:51,explore/list/app,,,facebook,mobile,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9; rv:1.9.5.20) Gecko/4497-02-28 07:51:31 Firefox/3.8,40.185.103.60
evt_000200,cust_53416,sess_a71e124d,page_view,2026-04-12 16:36:36,tags/blog,,,instagram,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/60.0.802.0 Mobile/40X275 Safari/532.0",58.84.189.30
evt_000201,cust_16703,sess_dfad9eea,add_to_cart,2026-04-24 20:02:32,blog/explore/search,prod_4522,cat_clothing,google,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0),208.41.163.214
evt_000202,cust_24908,sess_de105d29,page_view,2026-04-02 13:53:59,blog/explore/search,,,instagram,tablet,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.803.0 Safari/533.2",209.107.148.145
evt_000203,cust_42609,sess_c7e8e541,purchase,2026-04-07 19:09:22,explore/list/app,prod_1711,cat_beauty,email,tablet,Opera/9.76.(Windows NT 6.2; kok-IN) Presto/2.9.188 Version/11.00,187.225.235.206
evt_000204,cust_37808,sess_46f5329b,add_to_cart,2026-04-07 17:50:44,explore/list/app,prod_4354,cat_electronics,google,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8 rv:5.0; uk-UA) AppleWebKit/534.34.2 (KHTML, like Gecko) Version/4.1 Safari/534.34.2",148.93.58.60
evt_000205,cust_75447,sess_e7e0167a,purchase,2026-04-12 14:42:32,explore,prod_5397,cat_clothing,email,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0 rv:5.0; en-AU) AppleWebKit/531.6.1 (KHTML, like Gecko) Version/4.0 Safari/531.6.1",58.111.77.48
evt_000206,cust_96390,sess_12676dab,add_to_cart,2026-04-15 01:22:03,app/tag/blog,prod_4906,cat_beauty,email,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.899.0 Safari/531.0",215.31.85.195
evt_000207,cust_50958,sess_34a48a43,purchase,2026-04-03 22:07:37,search/categories/tag,prod_7655,cat_sports,facebook,tablet,Opera/9.21.(X11; Linux x86_64; the-NP) Presto/2.9.181 Version/10.00,87.198.252.206
evt_000208,cust_31480,sess_2270f978,remove_from_cart,2026-04-04 11:03:23,explore,,,twitter,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.1),135.113.52.238
